,name,lon,lat
6710,Можайский район,37.379245,55.724294
6711,Можайский район,37.379214,55.724677
6712,Можайский район,37.379268,55.725019
6713,Можайский район,37.378369,55.726794
6714,Можайский район,37.377204,55.72908
6715,,,
6716,район Северное Бутово,37.536851,55.577289
6717,район Северное Бутово,37.538655,55.57956
6718,район Северное Бутово,37.540515,55.579304
6719,район Северное Бутово,37.541028,55.579232
6720,район Северное Бутово,37.541075,55.579188
6721,район Северное Бутово,37.540792,55.579054
6722,район Северное Бутово,37.540917,55.578837
6723,район Северное Бутово,37.541906,55.578553
6724,район Северное Бутово,37.542478,55.57852
6725,район Северное Бутово,37.542938,55.578436
6726,район Северное Бутово,37.544256,55.578515
6727,район Северное Бутово,37.545746,55.578357
6728,район Северное Бутово,37.547935,55.578997
6729,район Северное Бутово,37.551029,55.580279
6730,район Северное Бутово,37.551205,55.580336
6731,район Северное Бутово,37.551161,55.580356
6732,район Северное Бутово,37.551036,55.580411
6733,район Северное Бутово,37.550964,55.580448
6734,район Северное Бутово,37.55089,55.580491
6735,район Северное Бутово,37.550855,55.580514
6736,район Северное Бутово,37.550726,55.580615
6737,район Северное Бутово,37.550685,55.58064
6738,район Северное Бутово,37.550665,55.58065
6739,район Северное Бутово,37.550637,55.580658
6740,район Северное Бутово,37.550623,55.58066
6741,район Северное Бутово,37.550602,55.58066
6742,район Северное Бутово,37.550581,55.580657
6743,район Северное Бутово,37.55057,55.580653
6744,район Северное Бутово,37.550537,55.580648
6745,район Северное Бутово,37.550518,55.580646
6746,район Северное Бутово,37.550485,55.580644
6747,район Северное Бутово,37.550471,55.580645
6748,район Северное Бутово,37.550448,55.580649
6749,район Северное Бутово,37.550432,55.580655
6750,район Северное Бутово,37.550425,55.580659
6751,район Северное Бутово,37.550419,55.580669
6752,район Северное Бутово,37.550422,55.58068
6753,район Северное Бутово,37.550447,55.5807
6754,район Северное Бутово,37.550458,55.580711
6755,район Северное Бутово,37.550462,55.580717
6756,район Северное Бутово,37.550464,55.580724
6757,район Северное Бутово,37.550461,55.580738
6758,район Северное Бутово,37.550456,55.580748
6759,район Северное Бутово,37.550439,55.580764
6760,район Северное Бутово,37.550423,55.580773
6761,район Северное Бутово,37.550405,55.580777
6762,район Северное Бутово,37.550363,55.580782
6763,район Северное Бутово,37.550338,55.580789
6764,район Северное Бутово,37.550325,55.580794
6765,район Северное Бутово,37.55028,55.58082
6766,район Северное Бутово,37.55026,55.580835
6767,район Северное Бутово,37.550226,55.580865
6768,район Северное Бутово,37.550209,55.580885
6769,район Северное Бутово,37.550204,55.580894
6770,район Северное Бутово,37.550201,55.580907
6771,район Северное Бутово,37.550205,55.580917
6772,район Северное Бутово,37.550219,55.580929
6773,район Северное Бутово,37.550226,55.580937
6774,район Северное Бутово,37.550227,55.580942
6775,район Северное Бутово,37.550224,55.580952
6776,район Северное Бутово,37.550207,55.580977
6777,район Северное Бутово,37.550186,55.581002
6778,район Северное Бутово,37.550131,55.581068
6779,район Северное Бутово,37.550088,55.581124
6780,район Северное Бутово,37.550063,55.581161
6781,район Северное Бутово,37.550021,55.581227
6782,район Северное Бутово,37.549992,55.581262
6783,район Северное Бутово,37.549982,55.581269
6784,район Северное Бутово,37.549962,55.581279
6785,район Северное Бутово,37.549949,55.581282
6786,район Северное Бутово,37.549925,55.581285
6787,район Северное Бутово,37.549912,55.581288
6788,район Северное Бутово,37.5499,55.581292
6789,район Северное Бутово,37.549885,55.581306
6790,район Северное Бутово,37.549872,55.581315
6791,район Северное Бутово,37.54986,55.581319
6792,район Северное Бутово,37.54983,55.581325
6793,район Северное Бутово,37.549804,55.581331
6794,район Северное Бутово,37.549777,55.58134
6795,район Северное Бутово,37.549721,55.581368
6796,район Северное Бутово,37.549666,55.581397
6797,район Северное Бутово,37.549645,55.581415
6798,район Северное Бутово,37.549631,55.581436
6799,район Северное Бутово,37.549615,55.581487
6800,район Северное Бутово,37.549592,55.581565
6801,район Северное Бутово,37.549583,55.581604
6802,район Северное Бутово,37.549575,55.581624
6803,район Северное Бутово,37.54953,55.581701
6804,район Северное Бутово,37.54952,55.581728
6805,район Северное Бутово,37.549518,55.581742
6806,район Северное Бутово,37.549517,55.581764
6807,район Северное Бутово,37.549528,55.581799
6808,район Северное Бутово,37.549543,55.581825
6809,район Северное Бутово,37.549581,55.581877
6810,район Северное Бутово,37.549603,55.581913
6811,район Северное Бутово,37.549607,55.581924
6812,район Северное Бутово,37.549609,55.581945
6813,район Северное Бутово,37.549606,55.581964
6814,район Северное Бутово,37.54959,55.582007
6815,район Северное Бутово,37.54957,55.58206
6816,район Северное Бутово,37.549555,55.582086
6817,район Северное Бутово,37.549535,55.58211
6818,район Северное Бутово,37.549523,55.582121
6819,район Северное Бутово,37.549508,55.58213
6820,район Северное Бутово,37.549474,55.582145
6821,район Северное Бутово,37.54935,55.582182
6822,район Северное Бутово,37.549291,55.582205
6823,район Северное Бутово,37.549254,55.582223
6824,район Северное Бутово,37.549189,55.582262
6825,район Северное Бутово,37.549149,55.582293
6826,район Северное Бутово,37.549088,55.582347
6827,район Северное Бутово,37.549048,55.582388
6828,район Северное Бутово,37.549025,55.582415
6829,район Северное Бутово,37.549003,55.582448
6830,район Северное Бутово,37.548997,55.582465
6831,район Северное Бутово,37.548997,55.582482
6832,район Северное Бутово,37.549,55.582489
6833,район Северное Бутово,37.549016,55.582503
6834,район Северное Бутово,37.549029,55.582509
6835,район Северное Бутово,37.549056,55.582516
6836,район Северное Бутово,37.549071,55.582518
6837,район Северное Бутово,37.549094,55.582517
6838,район Северное Бутово,37.54911,55.582513
6839,район Северное Бутово,37.549117,55.582509
6840,район Северное Бутово,37.549128,55.582498
6841,район Северное Бутово,37.549161,55.582462
6842,район Северное Бутово,37.549202,55.582419
6843,район Северное Бутово,37.549241,55.582377
6844,район Северное Бутово,37.549274,55.582336
6845,район Северное Бутово,37.549291,55.58232
6846,район Северное Бутово,37.54933,55.582291
6847,район Северное Бутово,37.549371,55.582262
6848,район Северное Бутово,37.549393,55.582249
6849,район Северное Бутово,37.549412,55.582244
6850,район Северное Бутово,37.549451,55.582241
6851,район Северное Бутово,37.549473,55.582242
6852,район Северное Бутово,37.549493,55.582246
6853,район Северное Бутово,37.549501,55.58225
6854,район Северное Бутово,37.549515,55.582261
6855,район Северное Бутово,37.54952,55.582268
6856,район Северное Бутово,37.549526,55.582287
6857,район Северное Бутово,37.549528,55.582302
6858,район Северное Бутово,37.549525,55.58234
6859,район Северное Бутово,37.549507,55.582413
6860,район Северное Бутово,37.549492,55.582452
6861,район Северное Бутово,37.549465,55.582509
6862,район Северное Бутово,37.549432,55.582555
6863,район Северное Бутово,37.549407,55.582581
6864,район Северное Бутово,37.549389,55.582596
6865,район Северное Бутово,37.549348,55.58262
6866,район Северное Бутово,37.549326,55.582629
6867,район Северное Бутово,37.549283,55.582646
6868,район Северное Бутово,37.549255,55.58266
6869,район Северное Бутово,37.549235,55.582678
6870,район Северное Бутово,37.549229,55.582689
6871,район Северное Бутово,37.549225,55.582714
6872,район Северное Бутово,37.549227,55.582726
6873,район Северное Бутово,37.549233,55.582734
6874,район Северное Бутово,37.549252,55.582747
6875,район Северное Бутово,37.549266,55.582758
6876,район Северное Бутово,37.549275,55.582773
6877,район Северное Бутово,37.549278,55.582784
6878,район Северное Бутово,37.549279,55.582808
6879,район Северное Бутово,37.549275,55.582832
6880,район Северное Бутово,37.54927,55.582845
6881,район Северное Бутово,37.549256,55.582867
6882,район Северное Бутово,37.549227,55.582902
6883,район Северное Бутово,37.549208,55.582921
6884,район Северное Бутово,37.549175,55.58295
6885,район Северное Бутово,37.549141,55.582974
6886,район Северное Бутово,37.549121,55.582983
6887,район Северное Бутово,37.549098,55.582988
6888,район Северное Бутово,37.549085,55.582988
6889,район Северное Бутово,37.549056,55.582986
6890,район Северное Бутово,37.54904,55.582982
6891,район Северное Бутово,37.549013,55.582973
6892,район Северное Бутово,37.549003,55.582959
6893,район Северное Бутово,37.548985,55.582943
6894,район Северное Бутово,37.548969,55.582938
6895,район Северное Бутово,37.54896,55.582938
6896,район Северное Бутово,37.548942,55.582944
6897,район Северное Бутово,37.548898,55.582963
6898,район Северное Бутово,37.548876,55.582974
6899,район Северное Бутово,37.548839,55.582997
6900,район Северное Бутово,37.548801,55.583024
6901,район Северное Бутово,37.548784,55.583039
6902,район Северное Бутово,37.548767,55.583061
6903,район Северное Бутово,37.548761,55.583081
6904,район Северное Бутово,37.548767,55.583118
6905,район Северное Бутово,37.548767,55.583152
6906,район Северное Бутово,37.548763,55.583166
6907,район Северное Бутово,37.548756,55.583175
6908,район Северное Бутово,37.548735,55.583187
6909,район Северное Бутово,37.548728,55.583206
6910,район Северное Бутово,37.54871,55.583249
6911,район Северное Бутово,37.548602,55.583241
6912,район Северное Бутово,37.548538,55.583229
6913,район Северное Бутово,37.548467,55.583217
6914,район Северное Бутово,37.548399,55.583215
6915,район Северное Бутово,37.548342,55.583229
6916,район Северное Бутово,37.548296,55.583245
6917,район Северное Бутово,37.548243,55.583273
6918,район Северное Бутово,37.548182,55.583309
6919,район Северное Бутово,37.548079,55.583352
6920,район Северное Бутово,37.547993,55.583394
6921,район Северное Бутово,37.547826,55.583507
6922,район Северное Бутово,37.547684,55.583614
6923,район Северное Бутово,37.547663,55.583644
6924,район Северное Бутово,37.547641,55.583703
6925,район Северное Бутово,37.54762,55.58374
6926,район Северное Бутово,37.547574,55.583757
6927,район Северное Бутово,37.547524,55.583771
6928,район Северное Бутово,37.547462,55.583785
6929,район Северное Бутово,37.547413,55.583809
6930,район Северное Бутово,37.54736,55.583851
6931,район Северное Бутово,37.547279,55.583895
6932,район Северное Бутово,37.547122,55.583931
6933,район Северное Бутово,37.546986,55.583967
6934,район Северное Бутово,37.54683,55.584017
6935,район Северное Бутово,37.546645,55.584056
6936,район Северное Бутово,37.546452,55.58408
6937,район Северное Бутово,37.54631,55.584096
6938,район Северное Бутово,37.546251,55.584112
6939,район Северное Бутово,37.546236,55.584129
6940,район Северное Бутово,37.546242,55.584208
6941,район Северное Бутово,37.546236,55.58426
6942,район Северное Бутово,37.546217,55.584343
6943,район Северное Бутово,37.546165,55.58452
6944,район Северное Бутово,37.546144,55.584585
6945,район Северное Бутово,37.546114,55.584618
6946,район Северное Бутово,37.546082,55.584647
6947,район Северное Бутово,37.546014,55.584692
6948,район Северное Бутово,37.545969,55.584735
6949,район Северное Бутово,37.545948,55.58479
6950,район Северное Бутово,37.545916,55.584825
6951,район Северное Бутово,37.54588,55.584841
6952,район Северное Бутово,37.545824,55.584844
6953,район Северное Бутово,37.545781,55.584844
6954,район Северное Бутово,37.545462,55.584895
6955,район Северное Бутово,37.545446,55.584908
6956,район Северное Бутово,37.545435,55.584922
6957,район Северное Бутово,37.545425,55.584936
6958,район Северное Бутово,37.545419,55.58494
6959,район Северное Бутово,37.545414,55.584952
6960,район Северное Бутово,37.545421,55.584965
6961,район Северное Бутово,37.545427,55.584976
6962,район Северное Бутово,37.545441,55.584984
6963,район Северное Бутово,37.545459,55.584992
6964,район Северное Бутово,37.54548,55.584996
6965,район Северное Бутово,37.545497,55.585
6966,район Северное Бутово,37.545515,55.585003
6967,район Северное Бутово,37.545524,55.585005
6968,район Северное Бутово,37.545537,55.585006
6969,район Северное Бутово,37.545537,55.585014
6970,район Северное Бутово,37.545517,55.585018
6971,район Северное Бутово,37.545466,55.585025
6972,район Северное Бутово,37.545457,55.585031
6973,район Северное Бутово,37.545447,55.585038
6974,район Северное Бутово,37.545441,55.585043
6975,район Северное Бутово,37.545435,55.585052
6976,район Северное Бутово,37.545431,55.585063
6977,район Северное Бутово,37.54543,55.585076
6978,район Северное Бутово,37.545431,55.585079
6979,район Северное Бутово,37.545433,55.585089
6980,район Северное Бутово,37.545437,55.585105
6981,район Северное Бутово,37.545451,55.585127
6982,район Северное Бутово,37.545478,55.585163
6983,район Северное Бутово,37.545504,55.585195
6984,район Северное Бутово,37.545527,55.585215
6985,район Северное Бутово,37.54554,55.585228
6986,район Северное Бутово,37.54556,55.585247
6987,район Северное Бутово,37.545587,55.585266
6988,район Северное Бутово,37.545615,55.585283
6989,район Северное Бутово,37.545645,55.585303
6990,район Северное Бутово,37.545686,55.58533
6991,район Северное Бутово,37.54572,55.585355
6992,район Северное Бутово,37.545755,55.585395
6993,район Северное Бутово,37.545762,55.585408
6994,район Северное Бутово,37.545764,55.585418
6995,район Северное Бутово,37.545764,55.585423
6996,район Северное Бутово,37.545765,55.585428
6997,район Северное Бутово,37.545766,55.58544
6998,район Северное Бутово,37.545773,55.585499
6999,район Северное Бутово,37.545752,55.585531
7000,район Северное Бутово,37.54574,55.585548
7001,район Северное Бутово,37.547167,55.586463
7002,район Северное Бутово,37.547271,55.586593
7003,район Северное Бутово,37.547359,55.58663
7004,район Северное Бутово,37.547841,55.586994
7005,район Северное Бутово,37.55414,55.585482
7006,район Северное Бутово,37.557095,55.584774
7007,район Северное Бутово,37.564664,55.582974
7008,район Северное Бутово,37.565082,55.582915
7009,район Северное Бутово,37.56955,55.581807
7010,район Северное Бутово,37.570658,55.58188
7011,район Северное Бутово,37.572277,55.582275
7012,район Северное Бутово,37.572726,55.582366
7013,район Северное Бутово,37.573114,55.582384
7014,район Северное Бутово,37.573516,55.582302
7015,район Северное Бутово,37.573678,55.58221
7016,район Северное Бутово,37.573827,55.582036
7017,район Северное Бутово,37.57383,55.581876
7018,район Северное Бутово,37.573743,55.581695
7019,район Северное Бутово,37.573581,55.581498
7020,район Северное Бутово,37.572565,55.580674
7021,район Северное Бутово,37.577883,55.57948
7022,район Северное Бутово,37.586287,55.577465
7023,район Северное Бутово,37.589025,55.576822
7024,район Северное Бутово,37.591207,55.576254
7025,район Северное Бутово,37.591522,55.576076
7026,район Северное Бутово,37.591852,55.575775
7027,район Северное Бутово,37.592098,55.575553
7028,район Северное Бутово,37.59224,55.5754
7029,район Северное Бутово,37.592525,55.575036
7030,район Северное Бутово,37.59283,55.574665
7031,район Северное Бутово,37.593701,55.573542
7032,район Северное Бутово,37.5941,55.572934
7033,район Северное Бутово,37.594987,55.571784
7034,район Северное Бутово,37.597196,55.569083
7035,район Северное Бутово,37.597553,55.567888
7036,район Северное Бутово,37.597468,55.566872
7037,район Северное Бутово,37.598397,55.566605
7038,район Северное Бутово,37.602287,55.566373
7039,район Северное Бутово,37.603584,55.564563
7040,район Северное Бутово,37.602139,55.563891
7041,район Северное Бутово,37.600877,55.563283
7042,район Северное Бутово,37.60036,55.563122
7043,район Северное Бутово,37.599391,55.562923
7044,район Северное Бутово,37.59618,55.561756
7045,район Северное Бутово,37.593345,55.560246
7046,район Северное Бутово,37.589454,55.557683
7047,район Северное Бутово,37.589303,55.557199
7048,район Северное Бутово,37.586076,55.555011
7049,район Северное Бутово,37.579506,55.550538
7050,район Северное Бутово,37.577395,55.549109
7051,район Северное Бутово,37.575859,55.549812
7052,район Северное Бутово,37.576003,55.550738
7053,район Северное Бутово,37.575951,55.551849
7054,район Северное Бутово,37.575677,55.552361
7055,район Северное Бутово,37.573892,55.553536
7056,район Северное Бутово,37.572196,55.554025
7057,район Северное Бутово,37.569474,55.554417
7058,район Северное Бутово,37.568547,55.554502
7059,район Северное Бутово,37.568324,55.554714
7060,район Северное Бутово,37.568232,55.554942
7061,район Северное Бутово,37.567558,55.55498
7062,район Северное Бутово,37.566963,55.55479
7063,район Северное Бутово,37.564953,55.55444
7064,район Северное Бутово,37.562898,55.553951
7065,район Северное Бутово,37.561775,55.554009
7066,район Северное Бутово,37.559729,55.554337
7067,район Северное Бутово,37.55945,55.555819
7068,район Северное Бутово,37.559585,55.556454
7069,район Северное Бутово,37.559953,55.556678
7070,район Северное Бутово,37.560025,55.556987
7071,район Северное Бутово,37.56042,55.557109
7072,район Северное Бутово,37.560528,55.557399
7073,район Северное Бутово,37.560303,55.558364
7074,район Северное Бутово,37.558605,55.56028
7075,район Северное Бутово,37.558336,55.560315
7076,район Северное Бутово,37.557761,55.560143
7077,район Северное Бутово,37.557231,55.559777
7078,район Северное Бутово,37.556669,55.559769
7079,район Северное Бутово,37.556417,55.560049
7080,район Северное Бутово,37.555605,55.560139
7081,район Северное Бутово,37.554467,55.560265
7082,район Северное Бутово,37.554803,55.561478
7083,район Северное Бутово,37.552017,55.561846
7084,район Северное Бутово,37.550359,55.562929
7085,район Северное Бутово,37.550494,55.563316
7086,район Северное Бутово,37.550592,55.563603
7087,район Северное Бутово,37.55174,55.563518
7088,район Северное Бутово,37.552511,55.563652
7089,район Северное Бутово,37.553162,55.56406
7090,район Северное Бутово,37.553453,55.564923
7091,район Северное Бутово,37.553772,55.566044
7092,район Северное Бутово,37.553499,55.567624
7093,район Северное Бутово,37.550139,55.568316
7094,район Северное Бутово,37.54789,55.568923
7095,район Северное Бутово,37.548883,55.569938
7096,район Северное Бутово,37.547508,55.5704
7097,район Северное Бутово,37.547504,55.570401
7098,район Северное Бутово,37.546953,55.570449
7099,район Северное Бутово,37.546121,55.569939
7100,район Северное Бутово,37.544514,55.57022
7101,район Северное Бутово,37.543687,55.570752
7102,район Северное Бутово,37.543683,55.570753
7103,район Северное Бутово,37.540691,55.571127
7104,район Северное Бутово,37.540324,55.571671
7105,район Северное Бутово,37.538912,55.572205
7106,район Северное Бутово,37.538909,55.572206
7107,район Северное Бутово,37.53724,55.572387
7108,район Северное Бутово,37.536888,55.573096
7109,район Северное Бутово,37.536916,55.573152
7110,район Северное Бутово,37.539547,55.573263
7111,район Северное Бутово,37.539546,55.573326
7112,район Северное Бутово,37.539508,55.574401
7113,район Северное Бутово,37.539951,55.576043
7114,район Северное Бутово,37.539948,55.576044
7115,район Северное Бутово,37.538729,55.575921
7116,район Северное Бутово,37.539301,55.57672
7117,район Северное Бутово,37.539297,55.576721
7118,район Северное Бутово,37.536851,55.577289
7119,,,
7120,Красносельский район,37.628386,55.759828
7121,Красносельский район,37.630231,55.760721
7122,Красносельский район,37.629528,55.76105
7123,Красносельский район,37.630087,55.761832
7124,Красносельский район,37.630669,55.763404
7125,Красносельский район,37.63024,55.76345
7126,Красносельский район,37.629912,55.762871
7127,Красносельский район,37.628709,55.763094
7128,Красносельский район,37.628721,55.763109
7129,Красносельский район,37.629656,55.76432
7130,Красносельский район,37.629703,55.76438
7131,Красносельский район,37.630025,55.764816
7132,Красносельский район,37.630227,55.764971
7133,Красносельский район,37.630301,55.765025
7134,Красносельский район,37.630691,55.765307
7135,Красносельский район,37.630863,55.765485
7136,Красносельский район,37.631016,55.765655
7137,Красносельский район,37.631289,55.766271
7138,Красносельский район,37.631327,55.766399
7139,Красносельский район,37.631426,55.76679
7140,Красносельский район,37.631439,55.766849
7141,Красносельский район,37.631494,55.767033
7142,Красносельский район,37.631523,55.767131
7143,Красносельский район,37.631629,55.767494
7144,Красносельский район,37.631651,55.767569
7145,Красносельский район,37.631798,55.768073
7146,Красносельский район,37.631818,55.768156
7147,Красносельский район,37.631918,55.768578
7148,Красносельский район,37.631994,55.768903
7149,Красносельский район,37.632024,55.769023
7150,Красносельский район,37.632144,55.76943
7151,Красносельский район,37.632164,55.769496
7152,Красносельский район,37.632278,55.769889
7153,Красносельский район,37.63232,55.770031
7154,Красносельский район,37.632343,55.77012
7155,Красносельский район,37.632455,55.770652
7156,Красносельский район,37.632467,55.770742
7157,Красносельский район,37.632471,55.770815
7158,Красносельский район,37.632451,55.771266
7159,Красносельский район,37.632436,55.771423
7160,Красносельский район,37.6324,55.771817
7161,Красносельский район,37.632399,55.771877
7162,Красносельский район,37.632394,55.772625
7163,Красносельский район,37.633248,55.772504
7164,Красносельский район,37.635768,55.772201
7165,Красносельский район,37.637236,55.771998
7166,Красносельский район,37.637355,55.772268
7167,Красносельский район,37.637449,55.772466
7168,Красносельский район,37.637596,55.772726
7169,Красносельский район,37.637681,55.772875
7170,Красносельский район,37.637713,55.772932
7171,Красносельский район,37.637814,55.773127
7172,Красносельский район,37.638022,55.77353
7173,Красносельский район,37.638105,55.773774
7174,Красносельский район,37.63812,55.773839
7175,Красносельский район,37.638125,55.773916
7176,Красносельский район,37.638132,55.774023
7177,Красносельский район,37.638146,55.774252
7178,Красносельский район,37.638155,55.774394
7179,Красносельский район,37.638171,55.774654
7180,Красносельский район,37.638179,55.774785
7181,Красносельский район,37.638213,55.774851
7182,Красносельский район,37.638301,55.775018
7183,Красносельский район,37.638452,55.775307
7184,Красносельский район,37.638643,55.775675
7185,Красносельский район,37.638755,55.775892
7186,Красносельский район,37.638829,55.776035
7187,Красносельский район,37.639072,55.776503
7188,Красносельский район,37.639399,55.777136
7189,Красносельский район,37.640062,55.777152
7190,Красносельский район,37.640709,55.77845
7191,Красносельский район,37.641273,55.779611
7192,Красносельский район,37.641303,55.779674
7193,Красносельский район,37.64189,55.779677
7194,Красносельский район,37.643844,55.779688
7195,Красносельский район,37.643927,55.779688
7196,Красносельский район,37.643973,55.779688
7197,Красносельский район,37.644896,55.779748
7198,Красносельский район,37.644595,55.780559
7199,Красносельский район,37.643952,55.782205
7200,Красносельский район,37.64383,55.78253
7201,Красносельский район,37.642973,55.784815
7202,Красносельский район,37.641733,55.788126
7203,Красносельский район,37.641664,55.788446
7204,Красносельский район,37.641664,55.78846
7205,Красносельский район,37.642222,55.788429
7206,Красносельский район,37.642209,55.789246
7207,Красносельский район,37.642077,55.790161
7208,Красносельский район,37.641658,55.790942
7209,Красносельский район,37.641444,55.791306
7210,Красносельский район,37.640882,55.791845
7211,Красносельский район,37.640255,55.79244
7212,Красносельский район,37.64296,55.792981
7213,Красносельский район,37.645527,55.791268
7214,Красносельский район,37.646295,55.790888
7215,Красносельский район,37.646997,55.790605
7216,Красносельский район,37.647731,55.790381
7217,Красносельский район,37.648228,55.790238
7218,Красносельский район,37.648756,55.790107
7219,Красносельский район,37.650147,55.789724
7220,Красносельский район,37.651519,55.789386
7221,Красносельский район,37.66003,55.787524
7222,Красносельский район,37.661061,55.787324
7223,Красносельский район,37.662469,55.78705
7224,Красносельский район,37.663888,55.786786
7225,Красносельский район,37.666977,55.786204
7226,Красносельский район,37.672279,55.785221
7227,Красносельский район,37.674071,55.784891
7228,Красносельский район,37.674579,55.784788
7229,Красносельский район,37.675093,55.784683
7230,Красносельский район,37.675748,55.78453
7231,Красносельский район,37.678309,55.78402
7232,Красносельский район,37.682667,55.783163
7233,Красносельский район,37.685998,55.782523
7234,Красносельский район,37.688822,55.781905
7235,Красносельский район,37.687055,55.781848
7236,Красносельский район,37.686531,55.781814
7237,Красносельский район,37.685005,55.780807
7238,Красносельский район,37.68492,55.780825
7239,Красносельский район,37.684842,55.780811
7240,Красносельский район,37.683349,55.779703
7241,Красносельский район,37.682449,55.779035
7242,Красносельский район,37.680519,55.777544
7243,Красносельский район,37.680428,55.777471
7244,Красносельский район,37.680393,55.777408
7245,Красносельский район,37.68042,55.777332
7246,Красносельский район,37.680209,55.777035
7247,Красносельский район,37.679759,55.777106
7248,Красносельский район,37.676305,55.778343
7249,Красносельский район,37.676206,55.778367
7250,Красносельский район,37.676118,55.77837
7251,Красносельский район,37.676016,55.778352
7252,Красносельский район,37.673916,55.777374
7253,Красносельский район,37.673471,55.777147
7254,Красносельский район,37.672859,55.776846
7255,Красносельский район,37.67158,55.776295
7256,Красносельский район,37.670887,55.775997
7257,Красносельский район,37.66805,55.774565
7258,Красносельский район,37.666325,55.773977
7259,Красносельский район,37.66444,55.77334
7260,Красносельский район,37.664298,55.773247
7261,Красносельский район,37.664238,55.773165
7262,Красносельский район,37.663911,55.772162
7263,Красносельский район,37.663886,55.772092
7264,Красносельский район,37.663073,55.769816
7265,Красносельский район,37.663045,55.769737
7266,Красносельский район,37.661361,55.769695
7267,Красносельский район,37.659221,55.769642
7268,Красносельский район,37.658214,55.769638
7269,Красносельский район,37.657707,55.769635
7270,Красносельский район,37.657177,55.769633
7271,Красносельский район,37.656892,55.769628
7272,Красносельский район,37.655494,55.769599
7273,Красносельский район,37.65471,55.769595
7274,Красносельский район,37.654651,55.769577
7275,Красносельский район,37.654052,55.769549
7276,Красносельский район,37.653844,55.769536
7277,Красносельский район,37.653498,55.76949
7278,Красносельский район,37.653072,55.769421
7279,Красносельский район,37.652945,55.7694
7280,Красносельский район,37.651524,55.769099
7281,Красносельский район,37.650871,55.768949
7282,Красносельский район,37.649655,55.768724
7283,Красносельский район,37.648113,55.768564
7284,Красносельский район,37.648039,55.768562
7285,Красносельский район,37.645408,55.768485
7286,Красносельский район,37.644923,55.768507
7287,Красносельский район,37.644696,55.768511
7288,Красносельский район,37.644438,55.76838
7289,Красносельский район,37.643314,55.767807
7290,Красносельский район,37.643235,55.767766
7291,Красносельский район,37.642932,55.767626
7292,Красносельский район,37.642798,55.767563
7293,Красносельский район,37.642615,55.767479
7294,Красносельский район,37.640969,55.766715
7295,Красносельский район,37.638652,55.765639
7296,Красносельский район,37.638178,55.765411
7297,Красносельский район,37.638065,55.765356
7298,Красносельский район,37.637378,55.765148
7299,Красносельский район,37.637226,55.76509
7300,Красносельский район,37.636693,55.764438
7301,Красносельский район,37.636632,55.764376
7302,Красносельский район,37.636158,55.763905
7303,Красносельский район,37.635423,55.763175
7304,Красносельский район,37.634739,55.762494
7305,Красносельский район,37.634699,55.762455
7306,Красносельский район,37.63464,55.762396
7307,Красносельский район,37.634313,55.762215
7308,Красносельский район,37.633803,55.761935
7309,Красносельский район,37.63216,55.761031
7310,Красносельский район,37.631988,55.760936
7311,Красносельский район,37.631799,55.760706
7312,Красносельский район,37.631617,55.760492
7313,Красносельский район,37.630918,55.760094
7314,Красносельский район,37.628943,55.759831
7315,Красносельский район,37.628386,55.759828
7316,,,
7317,район Хамовники,37.541081,55.720125
7318,район Хамовники,37.541181,55.722056
7319,район Хамовники,37.541863,55.72404
7320,район Хамовники,37.543075,55.725566
7321,район Хамовники,37.544903,55.727056
7322,район Хамовники,37.54522,55.727191
7323,район Хамовники,37.547897,55.728106
7324,район Хамовники,37.548829,55.728424
7325,район Хамовники,37.553034,55.729947
7326,район Хамовники,37.559062,55.733069
7327,район Хамовники,37.563633,55.735095
7328,район Хамовники,37.56575,55.736401
7329,район Хамовники,37.568327,55.738552
7330,район Хамовники,37.573033,55.743694
7331,район Хамовники,37.573891,55.744709
7332,район Хамовники,37.574134,55.745454
7333,район Хамовники,37.576141,55.745502
7334,район Хамовники,37.576551,55.745498
7335,район Хамовники,37.576878,55.74552
7336,район Хамовники,37.579566,55.74586
7337,район Хамовники,37.579969,55.745801
7338,район Хамовники,37.580129,55.745773
7339,район Хамовники,37.580362,55.745735
7340,район Хамовники,37.581744,55.745506
7341,район Хамовники,37.582019,55.74546
7342,район Хамовники,37.58227,55.745428
7343,район Хамовники,37.582583,55.745414
7344,район Хамовники,37.582711,55.745419
7345,район Хамовники,37.58286,55.745434
7346,район Хамовники,37.583053,55.745461
7347,район Хамовники,37.583814,55.743714
7348,район Хамовники,37.583964,55.743738
7349,район Хамовники,37.584224,55.743778
7350,район Хамовники,37.585162,55.743874
7351,район Хамовники,37.586417,55.744003
7352,район Хамовники,37.586634,55.744025
7353,район Хамовники,37.587459,55.744109
7354,район Хамовники,37.587184,55.7445
7355,район Хамовники,37.586882,55.744928
7356,район Хамовники,37.586824,55.74501
7357,район Хамовники,37.586506,55.745463
7358,район Хамовники,37.586174,55.745934
7359,район Хамовники,37.585906,55.746314
7360,район Хамовники,37.58628,55.746415
7361,район Хамовники,37.58769,55.746794
7362,район Хамовники,37.587759,55.746812
7363,район Хамовники,37.588459,55.74688
7364,район Хамовники,37.59057,55.747102
7365,район Хамовники,37.59155,55.747212
7366,район Хамовники,37.592129,55.747276
7367,район Хамовники,37.592341,55.7473
7368,район Хамовники,37.592791,55.747349
7369,район Хамовники,37.59509,55.7476
7370,район Хамовники,37.595908,55.747681
