,name,lon,lat,zNum,carCap,carDisCap,address
2345,,,,,,,
2346,Парковка №4014 (19),37.5245279,55.8030659,4014,21,1,"Ленинградский проспект, дом 66"
2347,Парковка №4014 (19),37.5248739,55.8035151,4014,21,1,"Ленинградский проспект, дом 66"
2348,,,,,,,
2349,Парковка №4014 (20),37.524989,55.803692,4014,14,0,"улица Лизы Чайкиной, дом 4А, сооружение 1"
2350,Парковка №4014 (20),37.525595,55.804344,4014,14,0,"улица Лизы Чайкиной, дом 4А, сооружение 1"
2351,,,,,,,
2352,Парковка №4014 (33),37.530866,55.8012569,4014,15,0,"Ленинградский проспект, дом 62А"
2353,Парковка №4014 (33),37.5319536,55.800935,4014,15,0,"Ленинградский проспект, дом 62А"
2354,,,,,,,
2355,Парковка №4014 (34),37.5307184,55.8013314,4014,13,3,"Ленинградский проспект, дом 62А"
2356,Парковка №4014 (34),37.5309343,55.8013638,4014,13,3,"Ленинградский проспект, дом 62А"
2357,Парковка №4014 (34),37.5311724,55.8013318,4014,13,3,"Ленинградский проспект, дом 62А"
2358,Парковка №4014 (34),37.5313836,55.8012711,4014,13,3,"Ленинградский проспект, дом 62А"
2359,,,,,,,
2360,Парковка №4014 (36),37.536247,55.800888,4014,21,0,"1-я Аэропортовская улица, дом 6"
2361,Парковка №4014 (36),37.53685,55.802044,4014,21,0,"1-я Аэропортовская улица, дом 6"
2362,,,,,,,
2363,Парковка №4014 (39),37.5440276,55.7957719,4014,21,2,"Ленинградский проспект, дом 46"
2364,Парковка №4014 (39),37.545315,55.795214,4014,21,2,"Ленинградский проспект, дом 46"
2365,,,,,,,
2366,Парковка №4014 (40),37.5192279,55.8066272,4014,13,1,"улица Усиевича, дом 29, строение 2"
2367,Парковка №4014 (40),37.5195993,55.8065194,4014,13,1,"улица Усиевича, дом 29, строение 2"
2368,,,,,,,
2369,Парковка №4014 (43),37.5391889,55.800286,4014,12,0,"Авиационный переулок, дом 5"
2370,Парковка №4014 (43),37.5397629,55.800699,4014,12,0,"Авиационный переулок, дом 5"
2371,,,,,,,
2372,Парковка №4014 (47),37.5391191,55.8000478,4014,20,0,"Авиационный переулок, дом 6"
2373,Парковка №4014 (47),37.5396556,55.8004397,4014,20,0,"Авиационный переулок, дом 6"
2374,,,,,,,
2375,Парковка №4014 (45),37.5376225,55.7989592,4014,25,1,"Ленинградский проспект, дом 56"
2376,Парковка №4014 (45),37.5382555,55.7994085,4014,25,1,"Ленинградский проспект, дом 56"
2377,,,,,,,
2378,Парковка №4014 (48),37.5397682,55.8005242,4014,22,2,"Авиационный переулок, дом 8"
2379,Парковка №4014 (48),37.5407714,55.8012297,4014,22,2,"Авиационный переулок, дом 8"
2380,,,,,,,
2381,Парковка №4014 (46),37.5384003,55.799511,4014,23,5,"Авиационный переулок, дом 4"
2382,Парковка №4014 (46),37.5389904,55.7999573,4014,23,5,"Авиационный переулок, дом 4"
2383,,,,,,,
2384,Парковка №4014 (58),37.513585,55.805728,4014,13,2,"Ленинградский проспект, дом 78, корпус 1"
2385,Парковка №4014 (58),37.514185,55.805553,4014,13,2,"Ленинградский проспект, дом 78, корпус 1"
2386,,,,,,,
2387,Парковка №4014 (59),37.549344,55.792474,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2388,Парковка №4014 (59),37.55016,55.792124,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2389,Парковка №4014 (59),37.550329,55.792094,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2390,Парковка №4014 (59),37.550514,55.792076,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2391,Парковка №4014 (59),37.550777,55.792154,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2392,Парковка №4014 (59),37.550873,55.792344,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2393,Парковка №4014 (59),37.550771,55.792555,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2394,Парковка №4014 (59),37.549972,55.792893,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2395,Парковка №4014 (59),37.549344,55.792474,4014,174,22,"Ленинградский проспект, дом 37, корпус 11"
2396,,,,,,,
2397,Парковка №4018 (7),37.680233,55.710899,4018,15,2,"улица Петра Романова, дом 1, строение 2"
2398,Парковка №4018 (7),37.680985,55.711104,4018,15,2,"улица Петра Романова, дом 1, строение 2"
2399,,,,,,,
2400,Парковка №4018 (8),37.6845297,55.7040267,4018,33,4,"улица Трофимова, дом 35/20"
2401,Парковка №4018 (8),37.6853605,55.7046497,4018,33,4,"улица Трофимова, дом 35/20"
2402,Парковка №4018 (8),37.6857997,55.7049524,4018,33,4,"улица Трофимова, дом 35/20"
2403,,,,,,,
2404,Парковка №4018 (9),37.684814,55.7039677,4018,24,2,"улица Трофимова, дом 36, корпус 1"
2405,Парковка №4018 (9),37.6855114,55.7044982,4018,24,2,"улица Трофимова, дом 36, корпус 1"
2406,,,,,,,
2407,Парковка №4018 (10),37.6856348,55.7045934,4018,12,1,"улица Трофимова, дом 36, корпус 1"
2408,Парковка №4018 (10),37.6860733,55.7048964,4018,12,1,"улица Трофимова, дом 36, корпус 1"
2409,,,,,,,
2410,Парковка №4029 (35),37.687231,55.705392,4029,12,0,"Южнопортовая улица, дом 22, строение 10"
2411,Парковка №4029 (35),37.687891,55.70524,4029,12,0,"Южнопортовая улица, дом 22, строение 10"
2412,,,,,,,
2413,Парковка №4029 (36),37.688035,55.705195,4029,17,0,"Южнопортовая улица, дом 22, строение 3"
2414,Парковка №4029 (36),37.688486,55.705086,4029,17,0,"Южнопортовая улица, дом 22, строение 3"
2415,,,,,,,
2416,Парковка №4029 (39),37.690321,55.704899,4029,21,6,"Южнопортовая улица, дом 22, строение 2"
2417,Парковка №4029 (39),37.691179,55.706103,4029,21,6,"Южнопортовая улица, дом 22, строение 2"
2418,,,,,,,
2419,Парковка №4018 (23),37.668074,55.704522,4018,12,2,"5-я Кожуховская улица, дом 12"
2420,Парковка №4018 (23),37.668144,55.705157,4018,12,2,"5-я Кожуховская улица, дом 12"
2421,,,,,,,
2422,Парковка №4022 (4),37.6201943,55.814354,4022,15,3,"Аргуновская улица, дом 4"
2423,Парковка №4022 (4),37.6201487,55.8138868,4022,15,3,"Аргуновская улица, дом 4"
2424,,,,,,,
2425,Парковка №4022 (3),37.6200119,55.8146388,4022,32,0,"Аргуновская улица, дом 4"
2426,Парковка №4022 (3),37.6199099,55.8136155,4022,32,0,"Аргуновская улица, дом 4"
2427,,,,,,,
2428,Парковка №4022 (7),37.6202881,55.8152085,4022,24,4,"Аргуновская улица, дом 8"
2429,Парковка №4022 (7),37.6203713,55.816292,4022,24,4,"Аргуновская улица, дом 8"
2430,,,,,,,
2431,Парковка №4022 (8),37.620039,55.814922,4022,15,5,"Аргуновская улица, дом 3, корпус 1"
2432,Парковка №4022 (8),37.620114,55.815597,4022,15,5,"Аргуновская улица, дом 3, корпус 1"
2433,,,,,,,
2434,Парковка №4022 (12),37.620508,55.817758,4022,16,0,"Аргуновская улица, дом 12, корпус 2, строение 1"
2435,Парковка №4022 (12),37.620436,55.817083,4022,16,0,"Аргуновская улица, дом 12, корпус 2, строение 1"
2436,,,,,,,
2437,Парковка №4022 (16),37.620551,55.8181863,4022,17,0,"Аргуновская улица, дом 16"
2438,Парковка №4022 (16),37.6206529,55.8190467,4022,17,0,"Аргуновская улица, дом 16"
2439,,,,,,,
2440,Парковка №4022 (17),37.6205295,55.8200849,4022,20,2,"улица Академика Королёва, дом 13, строение 1"
2441,Парковка №4022 (17),37.6203927,55.8187514,4022,20,2,"улица Академика Королёва, дом 13, строение 1"
2442,,,,,,,
2443,Парковка №4022 (25),37.6328355,55.8104218,4022,13,1,"улица Бочкова, дом 6, корпус 1"
2444,Парковка №4022 (25),37.6340264,55.8103585,4022,13,1,"улица Бочкова, дом 6, корпус 1"
2445,,,,,,,
2446,Парковка №4022 (28),37.6347989,55.8102372,4022,12,0,"улица Бочкова, дом 3А"
2447,Парковка №4022 (28),37.6354996,55.8101841,4022,12,0,"улица Бочкова, дом 3А"
2448,Парковка №4022 (28),37.6360635,55.8101566,4022,12,0,"улица Бочкова, дом 3А"
2449,,,,,,,
2450,Парковка №4022 (21),37.629413,55.810631,4022,12,2,"улица Бочкова, дом 10, строение 7"
2451,Парковка №4022 (21),37.631151,55.810514,4022,12,2,"улица Бочкова, дом 10, строение 7"
2452,,,,,,,
2453,Парковка №4022 (22),37.629177,55.8105228,4022,15,2,"улица Бочкова, дом 11"
2454,Парковка №4022 (22),37.6310518,55.8103947,4022,15,2,"улица Бочкова, дом 11"
2455,,,,,,,
2456,Парковка №4022 (50),37.616635,55.8205912,4022,73,8,"улица Академика Королёва, дом 15, корпус 2"
2457,Парковка №4022 (50),37.6166672,55.8200774,4022,73,8,"улица Академика Королёва, дом 15, корпус 2"
2458,Парковка №4022 (50),37.616863,55.8192087,4022,73,8,"улица Академика Королёва, дом 15, корпус 2"
2459,Парковка №4022 (50),37.6170909,55.8183098,4022,73,8,"улица Академика Королёва, дом 15, корпус 2"
2460,,,,,,,
2461,Парковка №4022 (52),37.6169514,55.8229976,4022,24,3,"улица Академика Королёва, дом 10"
2462,Парковка №4022 (52),37.6169676,55.8242014,4022,24,3,"улица Академика Королёва, дом 10"
2463,,,,,,,
2464,Парковка №4022 (53),37.633388,55.8141324,4022,14,0,"Звёздный бульвар, дом 7"
2465,Парковка №4022 (53),37.6327363,55.8146855,4022,14,0,"Звёздный бульвар, дом 7"
2466,Парковка №4022 (53),37.632688,55.8148121,4022,14,0,"Звёздный бульвар, дом 7"
2467,,,,,,,
2468,Парковка №4022 (55),37.6362553,55.8137994,4022,17,0,"проспект Мира, дом 103"
2469,Парковка №4022 (55),37.6371807,55.8137436,4022,17,0,"проспект Мира, дом 103"
2470,,,,,,,
2471,Парковка №4022 (57),37.6347855,55.8138642,4022,13,0,"проезд Ольминского, дом 1"
2472,Парковка №4022 (57),37.6350296,55.8138657,4022,13,0,"проезд Ольминского, дом 1"
2473,Парковка №4022 (57),37.6359724,55.8138039,4022,13,0,"проезд Ольминского, дом 1"
2474,,,,,,,
2475,Парковка №4022 (59),37.632173,55.8132628,4022,16,2,"проезд Ольминского, дом 3"
2476,Парковка №4022 (59),37.6335034,55.8137813,4022,16,2,"проезд Ольминского, дом 3"
2477,,,,,,,
2478,Парковка №4022 (60),37.6326531,55.8135793,4022,15,0,"Звёздный бульвар, дом 7"
2479,Парковка №4022 (60),37.6333639,55.8138597,4022,15,0,"Звёздный бульвар, дом 7"
2480,,,,,,,
2481,Парковка №4022 (62),37.6305892,55.813941,4022,13,1,"Звёздный бульвар, дом 11"
2482,Парковка №4022 (62),37.6313308,55.8133533,4022,13,1,"Звёздный бульвар, дом 11"
2483,,,,,,,
2484,Парковка №4022 (67),37.631645,55.811778,4022,20,4,"улица Бочкова, дом 8"
2485,Парковка №4022 (67),37.631468,55.81069,4022,20,4,"улица Бочкова, дом 8"
2486,,,,,,,
2487,Парковка №4022 (71),37.6357162,55.8040005,4022,18,2,"проспект Мира, дом 87"
2488,Парковка №4022 (71),37.6355875,55.8032875,4022,18,2,"проспект Мира, дом 87"
2489,,,,,,,
2490,Парковка №4022 (72),37.6357377,55.8041739,4022,14,0,"проспект Мира, дом 89"
2491,Парковка №4022 (72),37.6358342,55.8047678,4022,14,0,"проспект Мира, дом 89"
2492,,,,,,,
2493,Парковка №4022 (73),37.6359066,55.805006,4022,16,3,"проспект Мира, дом 91, корпус 1"
2494,Парковка №4022 (73),37.636191,55.8056256,4022,16,3,"проспект Мира, дом 91, корпус 1"
2495,Парковка №4022 (73),37.63625,55.8059587,4022,16,3,"проспект Мира, дом 91, корпус 1"
2496,,,,,,,
2497,Парковка №4022 (76),37.6367193,55.8093879,4022,23,5,"проспект Мира, дом 97"
2498,Парковка №4022 (76),37.636663,55.8088859,4022,23,5,"проспект Мира, дом 97"
2499,Парковка №4022 (76),37.6366416,55.8085076,4022,23,5,"проспект Мира, дом 97"
2500,Парковка №4022 (76),37.6366577,55.8083494,4022,23,5,"проспект Мира, дом 97"
2501,,,,,,,
2502,Парковка №4022 (77),37.6367301,55.8073387,4022,17,0,"проспект Мира, дом 97"
2503,Парковка №4022 (77),37.6368307,55.8078241,4022,17,0,"проспект Мира, дом 97"
2504,Парковка №4022 (77),37.6368803,55.8083576,4022,17,0,"проспект Мира, дом 97"
2505,Парковка №4022 (77),37.6368454,55.8085268,4022,17,0,"проспект Мира, дом 97"
2506,Парковка №4022 (77),37.6368561,55.8088784,4022,17,0,"проспект Мира, дом 97"
2507,Парковка №4022 (77),37.6369359,55.8094376,4022,17,0,"проспект Мира, дом 97"
2508,Парковка №4022 (77),37.6370238,55.8099727,4022,17,0,"проспект Мира, дом 97"
2509,,,,,,,
2510,Парковка №4022 (78),37.621082,55.824686,4022,17,3,"1-я Останкинская улица, дом 19/1"
2511,Парковка №4022 (78),37.621297,55.825676,4022,17,3,"1-я Останкинская улица, дом 19/1"
2512,,,,,,,
2513,Парковка №4022 (86),37.6072821,55.8237404,4022,16,0,"1-я Останкинская улица, дом 1, строение 3"
2514,Парковка №4022 (86),37.6090845,55.8237253,4022,16,0,"1-я Останкинская улица, дом 1, строение 3"
2515,,,,,,,
2516,Парковка №4022 (87),37.6097873,55.8237163,4022,22,0,"1-я Останкинская улица, домовладение 7, строение 5"
2517,Парковка №4022 (87),37.6124775,55.8237223,4022,22,0,"1-я Останкинская улица, домовладение 7, строение 5"
2518,,,,,,,
2519,Парковка №4022 (85),37.6072767,55.8236409,4022,17,3,"улица Академика Королёва, дом 12, строение 3"
2520,Парковка №4022 (85),37.6095513,55.8236198,4022,17,3,"улица Академика Королёва, дом 12, строение 3"
2521,,,,,,,
2522,Парковка №4022 (94),37.6452434,55.829128,4022,14,0,"улица Сергея Эйзенштейна, дом 1"
2523,Парковка №4022 (94),37.6445568,55.8283446,4022,14,0,"улица Сергея Эйзенштейна, дом 1"
2524,,,,,,,
2525,Парковка №4022 (106),37.6258028,55.8113382,4022,17,0,"Звёздный бульвар, дом 21, строение 1"
2526,Парковка №4022 (106),37.6271814,55.8107142,4022,17,0,"Звёздный бульвар, дом 21, строение 1"
2527,,,,,,,
2528,Парковка №4022 (107),37.6370305,55.8114678,4022,15,0,"проспект Мира, дом 103"
2529,Парковка №4022 (107),37.6372397,55.8124173,4022,15,0,"проспект Мира, дом 103"
2530,,,,,,,
2531,Парковка №4022 (108),37.6372612,55.812556,4022,15,3,"проспект Мира, дом 101, строение 1"
2532,Парковка №4022 (108),37.6374811,55.8136562,4022,15,3,"проспект Мира, дом 101, строение 1"
2533,,,,,,,
2534,Парковка №4022 (111),37.631658,55.8210621,4022,21,6,"улица Академика Королёва, владение 2А"
2535,Парковка №4022 (111),37.6337783,55.8210576,4022,21,6,"улица Академика Королёва, владение 2А"
2536,,,,,,,
2537,Парковка №4022 (113),37.6337757,55.821145,4022,23,0,"улица Академика Королёва, владение 2А"
2538,Парковка №4022 (113),37.631658,55.821151,4022,23,0,"улица Академика Королёва, владение 2А"
2539,,,,,,,
2540,Парковка №4022 (116),37.6379049,55.8185389,4022,15,3,"проспект Мира, дом 109"
2541,Парковка №4022 (116),37.6373014,55.81845,4022,15,3,"проспект Мира, дом 109"
2542,Парковка №4022 (116),37.6364779,55.8181162,4022,15,3,"проспект Мира, дом 109"
2543,,,,,,,
2544,Парковка №4022 (117),37.6350993,55.8175503,4022,14,2,"Звёздный бульвар, дом 6"
2545,Парковка №4022 (117),37.6339325,55.8170772,4022,14,2,"Звёздный бульвар, дом 6"
2546,,,,,,,
2547,Парковка №4022 (120),37.6346568,55.817267,4022,27,2,"Звёздный бульвар, дом 10, строение 1"
2548,Парковка №4022 (120),37.6324439,55.8163629,4022,27,2,"Звёздный бульвар, дом 10, строение 1"
2549,,,,,,,
2550,Парковка №4022 (122),37.6368146,55.8166175,4022,29,2,"Звёздный бульвар, дом 1"
2551,Парковка №4022 (122),37.6356331,55.8161504,4022,29,2,"Звёздный бульвар, дом 1"
2552,,,,,,,
2553,Парковка №4022 (123),37.6354426,55.8160825,4022,20,2,"Звёздный бульвар, дом 3"
2554,Парковка №4022 (123),37.6344931,55.8157148,4022,20,2,"Звёздный бульвар, дом 3"
2555,,,,,,,
2556,Парковка №4022 (124),37.6330608,55.8167185,4022,18,2,"Звёздный бульвар, дом 14"
2557,Парковка №4022 (124),37.6314837,55.8160856,4022,18,2,"Звёздный бульвар, дом 14"
2558,,,,,,,
2559,Парковка №4022 (126),37.6280451,55.8147021,4022,15,0,"Звёздный бульвар, дом 28"
2560,Парковка №4022 (126),37.6269025,55.8142409,4022,15,0,"Звёздный бульвар, дом 28"
2561,,,,,,,
2562,Парковка №4022 (135),37.6256445,55.8121024,4022,12,0,"Звёздный бульвар, дом 19, строение 1"
2563,Парковка №4022 (135),37.6261113,55.8122953,4022,12,0,"Звёздный бульвар, дом 19, строение 1"
2564,,,,,,,
2565,Парковка №4022 (137),37.6245958,55.8120436,4022,12,2,"Звёздный бульвар, дом 23, строение 2"
2566,Парковка №4022 (137),37.6237375,55.8127127,4022,12,2,"Звёздный бульвар, дом 23, строение 2"
2567,,,,,,,
2568,Парковка №4022 (131),37.6251322,55.8120647,4022,57,6,"Звёздный бульвар, дом 19, строение 1"
2569,Парковка №4022 (131),37.6276374,55.8130473,4022,57,6,"Звёздный бульвар, дом 19, строение 1"
2570,Парковка №4022 (131),37.6300728,55.8139817,4022,57,6,"Звёздный бульвар, дом 19, строение 1"
2571,,,,,,,
2572,Парковка №4022 (139),37.6240271,55.8118718,4022,15,2,"Звёздный бульвар, дом 23, строение 2"
2573,Парковка №4022 (139),37.6219779,55.8118989,4022,15,2,"Звёздный бульвар, дом 23, строение 2"
2574,,,,,,,
2575,Парковка №4022 (143),37.60302,55.820888,4022,19,2,"улица Академика Королёва, дом 21"
2576,Парковка №4022 (143),37.603237,55.819763,4022,19,2,"улица Академика Королёва, дом 21"
2577,,,,,,,
2578,Парковка №4022 (145),37.6035726,55.8186278,4022,13,1,"улица Дубовой Рощи, дом 25, корпус 2, строение 2"
2579,Парковка №4022 (145),37.6036692,55.818132,4022,13,1,"улица Дубовой Рощи, дом 25, корпус 2, строение 2"
2580,,,,,,,
2581,Парковка №4022 (147),37.623008,55.806316,4022,50,0,"Мурманский проезд, дом 1А, строение 1"
2582,Парковка №4022 (147),37.62105,55.80738,4022,50,0,"Мурманский проезд, дом 1А, строение 1"
2583,,,,,,,
2584,Парковка №4022 (148),37.621243,55.8074012,4022,43,5,"Мурманский проезд, дом 14, корпус 1"
2585,Парковка №4022 (148),37.6225626,55.8066958,4022,43,5,"Мурманский проезд, дом 14, корпус 1"
2586,,,,,,,
2587,Парковка №4022 (149),37.620975,55.807425,4022,65,5,"Мурманский проезд, дом 1А, строение 8"
2588,Парковка №4022 (149),37.618126,55.808951,4022,65,5,"Мурманский проезд, дом 1А, строение 8"
2589,,,,,,,
2590,Парковка №4022 (154),37.6179492,55.8093215,4022,30,3,"Мурманский проезд, дом 22"
2591,Парковка №4022 (154),37.619403,55.8112176,4022,30,3,"Мурманский проезд, дом 22"
2592,,,,,,,
2593,Парковка №4022 (156),37.6198107,55.8108861,4022,19,2,"Калибровская улица, дом 24А, строение 1"
2594,Парковка №4022 (156),37.6205403,55.8102108,4022,19,2,"Калибровская улица, дом 24А, строение 1"
2595,,,,,,,
2596,Парковка №4022 (157),37.6217312,55.8088875,4022,18,3,"Калибровская улица, дом 20А"
2597,Парковка №4022 (157),37.6222461,55.8083298,4022,18,3,"Калибровская улица, дом 20А"
2598,,,,,,,
2599,Парковка №4022 (158),37.6224232,55.8082936,4022,37,3,"Калибровская улица, дом 31, строение 5"
2600,Парковка №4022 (158),37.6214844,55.809409,4022,37,3,"Калибровская улица, дом 31, строение 5"
2601,,,,,,,
2602,Парковка №4022 (161),37.641451,55.824635,4022,16,0,"проспект Мира, дом 123"
2603,Парковка №4022 (161),37.643173,55.823563,4022,16,0,"проспект Мира, дом 123"
2604,,,,,,,
2605,Парковка №4022 (162),37.642143,55.831492,4022,20,0,"проспект Мира, дом 119, строение 69"
2606,Парковка №4022 (162),37.64461,55.830664,4022,20,0,"проспект Мира, дом 119, строение 69"
2607,,,,,,,
2608,Парковка №4023 (1),37.6368293,55.8033342,4023,13,2,"Графский переулок, дом 4, корпус 2"
2609,Парковка №4023 (1),37.6384681,55.8032159,4023,13,2,"Графский переулок, дом 4, корпус 2"
2610,,,,,,,
2611,Парковка №4023 (5),37.6395209,55.8032536,4023,14,0,"Кучин переулок, дом 14, строение 15"
2612,Парковка №4023 (5),37.6409344,55.8031458,4023,14,0,"Кучин переулок, дом 14, строение 15"
2613,,,,,,,
2614,Парковка №4023 (8),37.641208,55.8031254,4023,18,2,"Графский переулок, дом 9, строение 10"
2615,Парковка №4023 (8),37.6431204,55.8030169,4023,18,2,"Графский переулок, дом 9, строение 10"
2616,,,,,,,
2617,Парковка №4023 (10),37.6425169,55.8029423,4023,13,2,"Графский переулок, дом 14Б"
2618,Парковка №4023 (10),37.6443207,55.8028368,4023,13,2,"Графский переулок, дом 14Б"
2619,,,,,,,
2620,Парковка №4023 (11),37.637061,55.804568,4023,16,3,"проспект Мира, дом 108"
2621,Парковка №4023 (11),37.638523,55.804483,4023,16,3,"проспект Мира, дом 108"
2622,,,,,,,
2623,Парковка №4023 (16),37.645622,55.804182,4023,14,1,"3-я Мытищинская улица, дом 14А"
2624,Парковка №4023 (16),37.646338,55.804142,4023,14,1,"3-я Мытищинская улица, дом 14А"
2625,,,,,,,
2626,Парковка №4023 (17),37.646206,55.804273,4023,28,2,"3-я Мытищинская улица, дом 16, строение 3"
2627,Парковка №4023 (17),37.647822,55.804185,4023,28,2,"3-я Мытищинская улица, дом 16, строение 3"
2628,,,,,,,
2629,Парковка №4023 (15),37.6432613,55.8043322,4023,12,0,"Графский переулок, дом 9, строение 1"
2630,Парковка №4023 (15),37.6444361,55.8042613,4023,12,0,"Графский переулок, дом 9, строение 1"
2631,,,,,,,
2632,Парковка №4023 (18),37.648124,55.804167,4023,14,2,"3-я Мытищинская улица, дом 16, строение 8"
2633,Парковка №4023 (18),37.648921,55.804126,4023,14,2,"3-я Мытищинская улица, дом 16, строение 8"
2634,,,,,,,
2635,Парковка №4023 (19),37.649202,55.804111,4023,16,1,"3-я Мытищинская улица, дом 16, строение 19"
2636,Парковка №4023 (19),37.650058,55.804055,4023,16,1,"3-я Мытищинская улица, дом 16, строение 19"
2637,,,,,,,
2638,Парковка №4023 (25),37.644825,55.805205,4023,39,2,"3-я Мытищинская улица, дом 3, корпус 2"
2639,Парковка №4023 (25),37.645074,55.806532,4023,39,2,"3-я Мытищинская улица, дом 3, корпус 2"
2640,,,,,,,
2641,Парковка №4023 (29),37.645091,55.806657,4023,25,7,"3-я Мытищинская улица, дом 5"
2642,Парковка №4023 (29),37.645217,55.807394,4023,25,7,"3-я Мытищинская улица, дом 5"
2643,,,,,,,
2644,Парковка №4023 (28),37.645482,55.8074,4023,17,0,"3-я Мытищинская улица, дом 16, строение 60"
2645,Парковка №4023 (28),37.645383,55.806786,4023,17,0,"3-я Мытищинская улица, дом 16, строение 60"
2646,,,,,,,
2647,Парковка №4023 (30),37.6452434,55.8075324,4023,39,6,"Новоалексеевская улица, дом 12, строение 2"
2648,Парковка №4023 (30),37.6454151,55.8084745,4023,39,6,"Новоалексеевская улица, дом 12, строение 2"
2649,,,,,,,
2650,Парковка №4023 (32),37.6455224,55.8091045,4023,15,0,"Новоалексеевская улица, дом 12, строение 1"
2651,Парковка №4023 (32),37.6454419,55.8086327,4023,15,0,"Новоалексеевская улица, дом 12, строение 1"
2652,,,,,,,
2653,Парковка №4023 (33),37.6366711,55.8035091,4023,28,0,"проспект Мира, дом 108"
2654,Парковка №4023 (33),37.6368481,55.8045854,4023,28,0,"проспект Мира, дом 108"
2655,,,,,,,
2656,Парковка №4023 (34),37.638047,55.8046201,4023,21,0,"проспект Мира, дом 110/2"
2657,Парковка №4023 (34),37.6383287,55.8046141,4023,21,0,"проспект Мира, дом 110/2"
2658,Парковка №4023 (34),37.6385781,55.8046186,4023,21,0,"проспект Мира, дом 110/2"
2659,Парковка №4023 (34),37.6388195,55.8046307,4023,21,0,"проспект Мира, дом 110/2"
2660,Парковка №4023 (34),37.6389804,55.8046457,4023,21,0,"проспект Мира, дом 110/2"
2661,,,,,,,
2662,Парковка №4024 (3),37.6024836,55.861176,4024,20,0,"улица Хачатуряна, дом 13"
2663,Парковка №4024 (3),37.6032668,55.8619572,4024,20,0,"улица Хачатуряна, дом 13"
2664,,,,,,,
2665,Парковка №4024 (6),37.6051953,55.8631539,4024,12,2,"улица Хачатуряна, дом 20А"
2666,Парковка №4024 (6),37.6060389,55.8634079,4024,12,2,"улица Хачатуряна, дом 20А"
2667,Парковка №4024 (6),37.6062414,55.8634813,4024,12,2,"улица Хачатуряна, дом 20А"
2668,,,,,,,
2669,Парковка №4024 (11),37.598004,55.861616,4024,18,2,"улица Санникова, дом 13"
2670,Парковка №4024 (11),37.598906,55.862531,4024,18,2,"улица Санникова, дом 13"
2671,,,,,,,
2672,Парковка №4024 (13),37.5990129,55.8627144,4024,26,1,"улица Санникова, дом 17, строение 2"
2673,Парковка №4024 (13),37.5998819,55.8635754,4024,26,1,"улица Санникова, дом 17, строение 2"
2674,,,,,,,
2675,Парковка №4024 (18),37.603932,55.8643836,4024,15,3,"улица Декабристов, дом 12"
2676,Парковка №4024 (18),37.6022932,55.8648954,4024,15,3,"улица Декабристов, дом 12"
2677,,,,,,,
2678,Парковка №4025 (16),37.659226,55.789324,4025,20,0,"2-я Рыбинская улица, дом 5"
2679,Парковка №4025 (16),37.657879,55.790056,4025,20,0,"2-я Рыбинская улица, дом 5"
2680,,,,,,,
2681,Парковка №4025 (19),37.659234,55.791266,4025,45,6,"3-я Рыбинская улица, дом 18, строение 5"
2682,Парковка №4025 (19),37.66079,55.790437,4025,45,6,"3-я Рыбинская улица, дом 18, строение 5"
2683,,,,,,,
2684,Парковка №4025 (23),37.6785913,55.7918484,4025,16,0,"Сокольническая площадь, дом 7"
2685,Парковка №4025 (23),37.678991,55.7911653,4025,16,0,"Сокольническая площадь, дом 7"
2686,,,,,,,
2687,Парковка №4025 (24),37.6790875,55.7910175,4025,23,0,"Сокольническая площадь, дом 9А"
2688,Парковка №4025 (24),37.6797044,55.789974,4025,23,0,"Сокольническая площадь, дом 9А"
2689,,,,,,,
2690,Парковка №4025 (25),37.6798721,55.7900124,4025,12,0,"Сокольническая площадь, дом 9А"
2691,Парковка №4025 (25),37.6794805,55.7906971,4025,12,0,"Сокольническая площадь, дом 9А"
2692,,,,,,,
2693,Парковка №4025 (26),37.6778939,55.7918349,4025,19,0,"Сокольническая площадь, дом 6"
2694,Парковка №4025 (26),37.678358,55.7910176,4025,19,0,"Сокольническая площадь, дом 6"
2695,,,,,,,
2696,Парковка №4025 (27),37.678433,55.7909,4025,24,0,"Сокольническая площадь, дом 4А"
2697,Парковка №4025 (27),37.6790875,55.7898383,4025,24,0,"Сокольническая площадь, дом 4А"
2698,,,,,,,
2699,Парковка №4025 (41),37.69428,55.793524,4025,20,2,"улица Стромынка, дом 18, корпус 4"
2700,Парковка №4025 (41),37.694608,55.792902,4025,20,2,"улица Стромынка, дом 18, корпус 4"
2701,Парковка №4025 (41),37.69463,55.792845,4025,20,2,"улица Стромынка, дом 18, корпус 4"
2702,,,,,,,
2703,Парковка №4025 (46),37.6628173,55.7880912,4025,19,0,"улица Шумкина, дом 18, строение 13"
2704,Парковка №4025 (46),37.6640363,55.7886612,4025,19,0,"улица Шумкина, дом 18, строение 13"
2705,,,,,,,
2706,Парковка №4025 (58),37.674517,55.791203,4025,13,2,"Песочный переулок, дом 3"
