,name,lon,lat,zNum,carCap,carDisCap,address
215,Парковка №0301 (244),37.590135,55.74379,0301,4,2,"Большой Могильцевский переулок, дом 4-6"
216,,,,,,,
217,Парковка №0301 (233),37.601126,55.739187,0301,5,1,"Молочный переулок, дом 4"
218,Парковка №0301 (233),37.601572,55.739196,0301,5,1,"Молочный переулок, дом 4"
219,,,,,,,
220,Парковка №0301 (45),37.601684,55.743518,0301,4,0,"улица Остоженка, дом 5"
221,Парковка №0301 (45),37.602151,55.743309,0301,4,0,"улица Остоженка, дом 5"
222,,,,,,,
223,Парковка №0301 (226),37.603744,55.74199,0301,5,1,"3-й Обыденский переулок, дом 1, строение 1"
224,Парковка №0301 (226),37.604409,55.741775,0301,5,1,"3-й Обыденский переулок, дом 1, строение 1"
225,,,,,,,
226,Парковка №0301 (223),37.588558,55.743817,0301,4,0,"Большой Могильцевский переулок, дом 7, строение 2"
227,Парковка №0301 (223),37.589046,55.743772,0301,4,0,"Большой Могильцевский переулок, дом 7, строение 2"
228,,,,,,,
229,Парковка №0301 (222),37.589287,55.743748,0301,6,1,"Большой Могильцевский переулок, дом 7, строение 1"
230,Парковка №0301 (222),37.589915,55.743687,0301,6,1,"Большой Могильцевский переулок, дом 7, строение 1"
231,,,,,,,
232,Парковка №0301 (217),37.588515,55.746516,0301,5,2,"Плотников переулок, дом 12"
233,Парковка №0301 (217),37.58859,55.746078,0301,5,2,"Плотников переулок, дом 12"
234,,,,,,,
235,Парковка №0301 (213),37.588595,55.744855,0301,4,0,"Плотников переулок, дом 6/8"
236,Парковка №0301 (213),37.588558,55.744592,0301,4,0,"Плотников переулок, дом 6/8"
237,,,,,,,
238,Парковка №0301 (212),37.588536,55.744423,0301,4,0,"Плотников переулок, дом 4/5"
239,Парковка №0301 (212),37.588509,55.744162,0301,4,0,"Плотников переулок, дом 4/5"
240,,,,,,,
241,Парковка №0301 (211),37.589201,55.744404,0301,6,1,"Малый Могильцевский переулок, дом 3"
242,Парковка №0301 (211),37.589974,55.744338,0301,6,1,"Малый Могильцевский переулок, дом 3"
243,,,,,,,
244,Парковка №0301 (210),37.602645,55.738845,0301,5,0,"Бутиковский переулок, дом 5"
245,Парковка №0301 (210),37.602242,55.738437,0301,5,0,"Бутиковский переулок, дом 5"
246,,,,,,,
247,Парковка №0301 (207),37.605895,55.739376,0301,4,0,"Пречистенская набережная, дом 17"
248,Парковка №0301 (207),37.606008,55.739729,0301,4,0,"Пречистенская набережная, дом 17"
249,,,,,,,
250,Парковка №0301 (52),37.585071,55.736929,0301,5,0,"улица Тимура Фрунзе, дом 15/1"
251,Парковка №0301 (52),37.585436,55.736699,0301,5,0,"улица Тимура Фрунзе, дом 15/1"
252,,,,,,,
253,Парковка №0301 (59),37.588574,55.734787,0301,6,0,"улица Тимура Фрунзе, дом 20А"
254,Парковка №0301 (59),37.588987,55.73452,0301,6,0,"улица Тимура Фрунзе, дом 20А"
255,,,,,,,
256,Парковка №0301 (63),37.590896,55.733272,0301,4,0,"улица Тимура Фрунзе, дом 3, строение 3"
257,Парковка №0301 (63),37.591231,55.733036,0301,4,0,"улица Тимура Фрунзе, дом 3, строение 3"
258,,,,,,,
259,Парковка №0301 (65),37.593109,55.731842,0301,4,0,"Комсомольский проспект, дом 5/2"
260,Парковка №0301 (65),37.592649,55.731964,0301,4,0,"Комсомольский проспект, дом 5/2"
261,,,,,,,
262,Парковка №0301 (66),37.593294,55.731789,0301,6,2,"Комсомольский проспект, дом 5/2"
263,Парковка №0301 (66),37.593805,55.731644,0301,6,2,"Комсомольский проспект, дом 5/2"
264,,,,,,,
265,Парковка №0301 (69),37.592184,55.731533,0301,6,2,"Комсомольский проспект, дом 7, строение 2"
266,Парковка №0301 (69),37.592624,55.731412,0301,6,2,"Комсомольский проспект, дом 7, строение 2"
267,,,,,,,
268,Парковка №0301 (70),37.592888,55.73136,0301,5,0,"Комсомольский проспект, дом 7, строение 1"
269,Парковка №0301 (70),37.593348,55.731248,0301,5,0,"Комсомольский проспект, дом 7, строение 1"
270,,,,,,,
271,Парковка №0301 (72),37.588102,55.735628,0301,4,0,"Зубовский проезд, дом 2, корпус 1"
272,Парковка №0301 (72),37.588311,55.735779,0301,4,0,"Зубовский проезд, дом 2, корпус 1"
273,,,,,,,
274,Парковка №0301 (75),37.589132,55.73654,0301,5,2,"Зубовский проезд, дом 1"
275,Парковка №0301 (75),37.589378,55.736761,0301,5,2,"Зубовский проезд, дом 1"
276,,,,,,,
277,Парковка №0301 (76),37.59559,55.734762,0301,5,0,"Фрунзенская набережная, дом 2/1"
278,Парковка №0301 (76),37.596154,55.734581,0301,5,0,"Фрунзенская набережная, дом 2/1"
279,,,,,,,
280,Парковка №0301 (79),37.583681,55.736127,0301,5,2,"улица Россолимо, дом 3, строение 2"
281,Парковка №0301 (79),37.584384,55.735631,0301,5,2,"улица Россолимо, дом 3, строение 2"
282,,,,,,,
283,Парковка №0301 (85),37.587252,55.733555,0301,4,0,"улица Льва Толстого, дом 7"
284,Парковка №0301 (85),37.587622,55.733313,0301,4,0,"улица Льва Толстого, дом 7"
285,,,,,,,
286,Парковка №0301 (86),37.587753,55.733279,0301,4,0,"улица Льва Толстого, дом 14"
287,Парковка №0301 (86),37.588189,55.733014,0301,4,0,"улица Льва Толстого, дом 14"
288,,,,,,,
289,Парковка №0301 (89),37.58918,55.732389,0301,5,2,"улица Льва Толстого, дом 5, строение 1"
290,Парковка №0301 (89),37.589652,55.732168,0301,5,2,"улица Льва Толстого, дом 5, строение 1"
291,,,,,,,
292,Парковка №0301 (91),37.589344,55.732362,0301,4,0,"улица Льва Толстого, дом 10, строение 1"
293,Парковка №0301 (91),37.58977,55.732164,0301,4,0,"улица Льва Толстого, дом 10, строение 1"
294,,,,,,,
295,Парковка №0301 (92),37.589903,55.732101,0301,4,0,"улица Льва Толстого, дом 2/22, строение 2"
296,Парковка №0301 (92),37.590373,55.731883,0301,4,0,"улица Льва Толстого, дом 2/22, строение 2"
297,,,,,,,
298,Парковка №0301 (100),37.590564,55.734214,0301,5,0,"улица Тимура Фрунзе, дом 16, строение 1"
299,Парковка №0301 (100),37.590955,55.73406,0301,5,0,"улица Тимура Фрунзе, дом 16, строение 1"
300,,,,,,,
301,Парковка №0301 (101),37.59382,55.734181,0301,6,1,"Комсомольский проспект, дом 1"
302,Парковка №0301 (101),37.594142,55.734723,0301,6,1,"Комсомольский проспект, дом 1"
303,,,,,,,
304,Парковка №0301 (102),37.600096,55.739145,0301,5,0,"Молочный переулок, дом 7"
305,Парковка №0301 (102),37.600563,55.73916,0301,5,0,"Молочный переулок, дом 7"
306,,,,,,,
307,Парковка №0303 (1),37.597092,55.760113,0303,4,1,"Большая Бронная улица, дом 2/6"
308,Парковка №0303 (1),37.597467,55.760254,0303,4,1,"Большая Бронная улица, дом 2/6"
309,,,,,,,
310,Парковка №0303 (2),37.600071,55.762328,0303,4,1,"Большая Бронная улица, дом 14, строение 1"
311,Парковка №0303 (2),37.600481,55.76257,0303,4,1,"Большая Бронная улица, дом 14, строение 1"
312,,,,,,,
313,Парковка №0303 (3),37.600775,55.762762,0303,6,0,"Большая Бронная улица, дом 19"
314,Парковка №0303 (3),37.601252,55.763058,0303,6,0,"Большая Бронная улица, дом 19"
315,,,,,,,
316,Парковка №0303 (6),37.59418,55.767999,0303,6,2,"Большая Садовая улица, дом 14, строение 1"
317,Парковка №0303 (6),37.59469,55.768313,0303,6,2,"Большая Садовая улица, дом 14, строение 1"
318,,,,,,,
319,Парковка №0303 (8),37.555148,55.757178,0303,6,0,"2-я Звенигородская улица, дом 2/1, строение 1"
320,Парковка №0303 (8),37.555167,55.756957,0303,6,0,"2-я Звенигородская улица, дом 2/1, строение 1"
321,,,,,,,
322,Парковка №0303 (9),37.554998,55.757362,0303,5,0,"Мантулинская улица, дом 10"
323,Парковка №0303 (9),37.555022,55.757221,0303,5,0,"Мантулинская улица, дом 10"
324,,,,,,,
325,Парковка №0303 (14),37.553268,55.757688,0303,4,0,"Шмитовский проезд, дом 7"
326,Парковка №0303 (14),37.553292,55.757532,0303,4,0,"Шмитовский проезд, дом 7"
327,,,,,,,
328,Парковка №0303 (16),37.55506,55.756873,0303,5,0,"Мантулинская улица, дом 10"
329,Парковка №0303 (16),37.555078,55.756664,0303,5,0,"Мантулинская улица, дом 10"
330,,,,,,,
331,Парковка №0303 (17),37.553346,55.757216,0303,4,0,"Мантулинская улица, дом 12"
332,Парковка №0303 (17),37.553319,55.757382,0303,4,0,"Мантулинская улица, дом 12"
333,,,,,,,
334,Парковка №0303 (135),37.540278,55.756286,0303,4,4,"Шмитовский проезд, дом 24"
335,Парковка №0303 (135),37.540793,55.756401,0303,4,4,"Шмитовский проезд, дом 24"
336,,,,,,,
337,Парковка №0303 (93),37.556151,55.758703,0303,4,0,"Шмитовский проезд, дом 3, строение 3"
338,Парковка №0303 (93),37.556167,55.758473,0303,4,0,"Шмитовский проезд, дом 3, строение 3"
339,,,,,,,
340,Парковка №0303 (94),37.556173,55.758415,0303,6,0,"Шмитовский проезд, дом 3, строение 3"
341,Парковка №0303 (94),37.556189,55.758107,0303,6,0,"Шмитовский проезд, дом 3, строение 3"
342,,,,,,,
343,Парковка №0303 (376),37.541711,55.752415,0303,4,0,"1-й Красногвардейский проезд, дом 7, строение 1"
344,Парковка №0303 (376),37.542114,55.752525,0303,4,0,"1-й Красногвардейский проезд, дом 7, строение 1"
345,,,,,,,
346,Парковка №0303 (108),37.573595,55.761348,0303,4,3,"улица Красная Пресня, дом 8"
347,Парковка №0303 (108),37.574318,55.761258,0303,4,3,"улица Красная Пресня, дом 8"
348,,,,,,,
349,Парковка №0303 (351),37.544171,55.75309,0303,6,0,"1-й Красногвардейский проезд, дом 1, строение 7"
350,Парковка №0303 (351),37.544811,55.753285,0303,6,0,"1-й Красногвардейский проезд, дом 1, строение 7"
351,,,,,,,
352,Парковка №0303 (69),37.604238,55.760041,0303,5,0,"Леонтьевский переулок, дом 15"
353,Парковка №0303 (69),37.603901,55.759841,0303,5,0,"Леонтьевский переулок, дом 15"
354,,,,,,,
355,Парковка №0303 (63),37.60164,55.758486,0303,6,0,"Леонтьевский переулок, дом 2А, строение 1"
356,Парковка №0303 (63),37.601143,55.758255,0303,6,0,"Леонтьевский переулок, дом 2А, строение 1"
357,,,,,,,
358,Парковка №0303 (152),37.607493,55.756654,0303,6,0,"Газетный переулок, дом 1/12"
359,Парковка №0303 (152),37.60774,55.75685,0303,6,0,"Газетный переулок, дом 1/12"
360,Парковка №0303 (152),37.608,55.757062,0303,6,0,"Газетный переулок, дом 1/12"
361,,,,,,,
362,Парковка №0303 (65),37.601529,55.758514,0303,6,0,"Леонтьевский переулок, дом 7, строение 1А"
363,Парковка №0303 (65),37.602026,55.758774,0303,6,0,"Леонтьевский переулок, дом 7, строение 1А"
364,,,,,,,
365,Парковка №0303 (66),37.60254,55.758945,0303,4,0,"Леонтьевский переулок, дом 6, строение 1"
366,Парковка №0303 (66),37.602791,55.759087,0303,4,0,"Леонтьевский переулок, дом 6, строение 1"
367,,,,,,,
368,Парковка №0303 (163),37.602012,55.760932,0303,6,0,"Тверской бульвар, дом 20, строение 1"
369,Парковка №0303 (163),37.602392,55.76134,0303,6,0,"Тверской бульвар, дом 20, строение 1"
370,,,,,,,
371,Парковка №0303 (49),37.606359,55.759064,0303,6,1,"Брюсов переулок, дом 11, строение 1"
372,Парковка №0303 (49),37.606878,55.759242,0303,6,1,"Брюсов переулок, дом 11, строение 1"
373,,,,,,,
374,Парковка №0303 (149),37.586841,55.758482,0303,5,0,"Большая Никитская улица, дом 56, строение 1"
375,Парковка №0303 (149),37.587356,55.758376,0303,5,0,"Большая Никитская улица, дом 56, строение 1"
376,,,,,,,
